problem_id,topic
3842,Depth-First Search
3879,Math
3860,String
3860,Stack
3860,Simulation
3854,Array
3854,Dynamic Programming
3854,Tree
3854,Depth-First Search
3867,String
3867,Dynamic Programming
3898,Database
3899,Array
3899,Recursion
3899,Matrix
3843,Array
3843,Bit Manipulation
3843,Recursion
3843,Enumeration
3884,Array
3884,Sorting
3884,Matrix
3870,Array
3870,Hash Table
3870,Bit Manipulation
3870,Breadth-First Search
3870,Matrix
3878,Array
3878,Hash Table
3878,Math
3878,Segment Tree
3878,Number Theory
3878,Ordered Set
3910,Database
3911,String
3894,Array
3894,Hash Table
3894,Greedy
3894,Sorting
3894,Heap (Priority Queue)
3892,Array
3892,Dynamic Programming
3888,Array
3888,Math
3888,Enumeration
3888,Number Theory
3875,Array
3875,Dynamic Programming
3875,Bit Manipulation
3875,Tree
3875,Depth-First Search
3875,Bitmask
3876,Array
3876,Greedy
3864,Array
3864,Math
3864,Brainteaser
3864,Combinatorics
3835,Array
3835,Dynamic Programming
3835,Queue
3835,Sliding Window
3835,Prefix Sum
3835,Monotonic Queue
3866,String
3866,Dynamic Programming
3921,Database
3924,Hash Table
3924,String
3924,Simulation
3924,Counting
3893,String
3893,Simulation
3885,Array
3885,Hash Table
3885,Counting
3755,Array
3755,Two Pointers
3900,Array
3900,Binary Search
3900,Dynamic Programming
3900,Bit Manipulation
3900,Tree
3900,Depth-First Search
3932,Database
3904,Array
3904,Greedy
3868,Array
3868,Hash Table
3868,Math
3868,Greedy
3868,Geometry
3868,Enumeration
3907,Array
3907,Math
3907,Queue
3907,Sliding Window
3907,Number Theory
3907,Monotonic Queue
3906,Array
3906,Tree
3906,Depth-First Search
3906,Ordered Set
3914,Array
3914,Hash Table
3914,Math
3914,Counting
3914,Number Theory
3903,Array
3903,Dynamic Programming
3909,Array
3909,Dynamic Programming
3909,Tree
3909,Depth-First Search
3896,Array
3896,Bit Manipulation
3896,Graph Theory
3896,Heap (Priority Queue)
3896,Shortest Path
3896,Bitmask
3935,Array
3935,Bit Manipulation
3925,Math
3925,Brainteaser
3905,Hash Table
3905,String
3905,Trie
3905,Simulation
3800,Array
3800,String
3913,Array
3913,Dynamic Programming
3913,Bit Manipulation
3913,Prefix Sum
3902,Binary Search
3902,Greedy
3902,Union-Find
3902,Graph Theory
3902,Minimum Spanning Tree
3942,Database
3912,Math
3912,String
3927,Array
3927,Dynamic Programming
3927,Matrix
3916,Graph Theory
3916,Heap (Priority Queue)
3916,Shortest Path
3920,Array
3920,Math
3920,Binary Search
3920,Greedy
3920,Segment Tree
3920,Number Theory
3934,Array
3934,Hash Table
3934,String
3934,Sorting
3863,Array
3863,Hash Table
3863,Depth-First Search
3863,Breadth-First Search
3863,Union-Find
3863,Graph Theory
3863,Heap (Priority Queue)
3863,Ordered Set
3908,Binary Search
3908,Union-Find
3908,Graph Theory
3908,Sorting
3922,Math
3949,Array
3949,Math
3949,Dynamic Programming
3949,Number Theory
3943,Database
3931,String
3931,Simulation
3881,Binary Search
3881,Union-Find
3881,Graph Theory
3881,Sorting
3939,String
3939,Simulation
3930,String
3930,Dynamic Programming
3930,Bit Manipulation
3930,Graph Theory
3930,Bitmask
3960,Array
3960,Simulation
3961,
3936,Array
3936,Math
3936,Number Theory
3823,Array
3823,Depth-First Search
3823,Breadth-First Search
3823,Union-Find
3823,Matrix
3919,Array
3919,Binary Search
3919,Dynamic Programming
3919,Graph Theory
3919,Topological Sort
3919,Heap (Priority Queue)
3919,Shortest Path
3937,Math
3937,Dynamic Programming
3937,Bit Manipulation
3937,Combinatorics
3918,Math
3886,Array
3886,Hash Table
3886,Math
3886,Geometry
3941,Array
3941,Divide and Conquer
3941,Binary Indexed Tree
3941,Segment Tree
3897,Array
3897,Hash Table
3897,Math
3897,Geometry
3971,
3766,Array
3766,Math
3766,Greedy
3766,Sorting
3766,Game Theory
3948,String
3948,Dynamic Programming
3948,Greedy
3948,Prefix Sum
3933,Array
3933,Hash Table
3933,Math
3933,Breadth-First Search
3933,Number Theory
3882,Array
3882,Math
3882,Greedy
3882,Bit Manipulation
3882,Enumeration
3969,Array
3969,Sorting
3929,Array
3929,Bit Manipulation
3929,Trie
3929,Prefix Sum
3965,Array
3965,Two Pointers
3965,Binary Search
3965,Greedy
3965,Sorting
3958,Array
3958,Binary Search
3958,Sliding Window
3958,Sorting
3967,Array
3967,Two Pointers
3967,Binary Search
3967,Greedy
3967,Sorting
3955,Array
3955,Hash Table
3955,Binary Search
3955,Divide and Conquer
3955,Counting
3955,Prefix Sum
3952,Array
3954,Array
3954,Dynamic Programming
3954,Stack
3954,Greedy
3954,Monotonic Stack
3944,Array
3944,Binary Search
3956,Array
3956,Dynamic Programming
3992,Array
3992,Hash Table
3992,Sliding Window
3996,
3973,Array
3973,Two Pointers
3973,Matrix
3950,Array
3950,Bit Manipulation
3959,Array
3959,Two Pointers
3959,Greedy
3959,Sorting
3959,Heap (Priority Queue)
3951,Backtracking
3951,Bit Manipulation
3987,Array
3987,Dynamic Programming
3945,Math
3963,Array
3963,Math
3963,Two Pointers
3963,Sorting
3887,Graph Theory
3887,Heap (Priority Queue)
3887,Shortest Path
3889,Array
3889,Dynamic Programming
3889,Matrix
3980,Array
3980,Sliding Window
3980,Prefix Sum
3974,Array
3974,Divide and Conquer
3974,Simulation
3974,Prefix Sum
3966,Array
3966,Hash Table
3966,Dynamic Programming
3966,Prefix Sum
3975,Array
3975,Divide and Conquer
3975,Prefix Sum
4006,Array
4006,Binary Search
4006,Graph Theory
4006,Sorting
4006,Prefix Sum
4025,
3995,Math
3995,Number Theory
3979,Array
3979,Hash Table
3979,Counting
3981,Array
3981,Dynamic Programming
3982,Array
3982,Binary Search
3982,Dynamic Programming
3982,Sorting
4017,Hash Table
4017,String
4017,Counting
3994,Array
3994,Hash Table
3994,Math
3994,Counting
3877,Array
3877,Hash Table
3877,String
3877,Counting
3877,Enumeration
3938,Array
3938,Dynamic Programming
3938,Matrix
3983,Math
3983,String
3983,Breadth-First Search
3983,Union-Find
3983,Ordered Set
4029,Array
4029,Math
4029,Two Pointers
4029,Sorting
4008,Array
4008,Hash Table
3947,Math
3947,Backtracking
3947,Number Theory
3915,Array
3915,Dynamic Programming
3915,Bit Manipulation
3989,Array
3989,Math
3989,Binary Indexed Tree
3989,Number Theory
4036,Array
4036,Hash Table
4036,Sliding Window
4036,Counting
4036,Ordered Set
4043,
3998,Array
3998,Bit Manipulation
3998,Brainteaser
3999,String
3999,Greedy
4000,Array
4000,Stack
4000,Monotonic Stack
4023,Math
4023,Bit Manipulation
4011,Array
4011,Hash Table
3953,Array
3953,Hash Table
3953,Sliding Window
3953,Simulation
3953,Counting
3991,Array
3991,Math
3991,Greedy
3990,Array
3990,Math
3990,Greedy
3990,Bit Manipulation
4050,Array
4050,Hash Table
4012,Array
3997,Array
3997,Hash Table
3997,Greedy
3997,Sorting
3873,Array
3873,Two Pointers
3873,Dynamic Programming
3873,Sorting
4027,Array
4027,Dynamic Programming
4060,Array
4060,Simulation
4009,Array
4009,Bit Manipulation
4009,Simulation
4005,Array
4005,Greedy
3928,Array
3928,Hash Table
3928,Breadth-First Search
4007,Array
4007,Greedy
4007,Segment Tree
4007,Heap (Priority Queue)
4053,Hash Table
4053,String
4053,Counting
4041,Array
4041,Dynamic Programming
4021,Hash Table
4021,String
4021,Sliding Window
4021,Prefix Sum
4010,Array
4010,Greedy
4010,Union-Find
4010,Sorting
4066,Array
4066,String
4039,Array
4039,Math
4015,Array
4015,Prefix Sum
3962,Dynamic Programming
3962,Prefix Sum
3964,Math
3964,Dynamic Programming
4058,Array
4058,Simulation
4033,Array
4033,Bit Manipulation
4019,String
4019,Stack
4019,Simulation
4049,Math
4049,Dynamic Programming
4091,
4070,Array
4070,String
4052,String
4052,Prefix Sum
4003,Array
4059,Array
4059,Binary Search
4059,Design
4059,Prefix Sum
4035,Array
4035,Binary Search
4035,Depth-First Search
4035,Breadth-First Search
4035,Union-Find
4035,Graph Theory
4081,Array
4081,Greedy
4081,Heap (Priority Queue)
4068,Array
4068,Hash Table
4068,Counting
4055,Hash Table
4055,String
4055,Counting
4055,Enumeration
4056,Hash Table
4056,String
4056,Prefix Sum
3957,Array
3957,Hash Table
3957,Math
3957,Tree
3957,Depth-First Search
3957,Counting
3957,Number Theory
4103,
4108,Array
4108,Dynamic Programming
4080,Array
4080,Hash Table
4045,Array
4045,Hash Table
4045,Divide and Conquer
4045,Segment Tree
4045,Prefix Sum
4020,Hash Table
4020,String
4020,Greedy
4020,Counting
4020,Enumeration
4047,Array
4047,Hash Table
4047,Divide and Conquer
4047,Segment Tree
4047,Prefix Sum
4073,Two Pointers
4073,Binary Search
4073,Enumeration
4084,Math
4084,Greedy
4042,Array
4042,Greedy
4069,Array
4069,Math
4069,Dynamic Programming
4069,Matrix
4069,Combinatorics
4069,Number Theory
4051,Math
4051,Simulation
4078,Array
4078,Greedy
4078,Sorting
4083,Array
4083,Hash Table
4083,Prefix Sum
4063,Array
4063,Hash Table
4063,Prefix Sum
4109,Array
4109,Two Pointers
4109,Greedy
4109,Sorting
4107,Array
4107,Hash Table
4107,Sorting
4101,Array
4101,Math
4101,Greedy
4101,Sorting
4048,Math
4048,Binary Search
4037,Two Pointers
4037,String
4037,Enumeration
4106,String
4106,Binary Search
4106,Rolling Hash
4106,Suffix Array
4106,Hash Function
4116,Array
4116,Math
4074,Array
4074,Hash Table
4074,Divide and Conquer
4074,Segment Tree
4074,Merge Sort
4074,Counting
4074,Prefix Sum
4098,Array
4098,Dynamic Programming
4075,Array
4075,Hash Table
4075,Divide and Conquer
4075,Segment Tree
4075,Merge Sort
4075,Prefix Sum
4115,Array
4115,Hash Table
4119,Array
4119,Hash Table
3986,Array
3986,Dynamic Programming
3986,Matrix
4030,Array
4030,Dynamic Programming
4113,String
4112,Array
4112,Greedy
4112,Sorting
4112,Enumeration
4090,String
4090,Stack
4090,Counting
4054,Math
4054,Dynamic Programming
4110,Array
4110,Binary Search
4110,Prefix Sum
4140,Hash Table
4140,Math
4140,String
4140,Divide and Conquer
4140,Stack
4126,Math
4126,Two Pointers
4126,String
4126,Bit Manipulation
4057,Math
4057,Dynamic Programming
4057,Enumeration
4077,Array
4077,Math
4077,Two Pointers
4077,Greedy
4077,Sorting
4128,Math
4128,Dynamic Programming
4135,Math
3946,Array
3946,Hash Table
3946,Bit Manipulation
3946,Prefix Sum
4136,Math
4136,String
4136,Prefix Sum
4134,Array
4134,Math
4134,Dynamic Programming
4134,Bit Manipulation
4134,Combinatorics
4148,String
4148,Trie
4141,Array
4141,Binary Search
4141,Divide and Conquer
4141,Sorting
4141,Quickselect
4087,Hash Table
4087,String
4139,Array
4139,Hash Table
4139,Math
4022,Array
4022,Math
4022,Binary Search
4022,Segment Tree
4022,Sorting
4166,Array
4166,Greedy
4166,Sorting
4166,Heap (Priority Queue)
4169,
4100,Math
4100,Enumeration
4100,Number Theory
4099,Array
4099,Two Pointers
4099,Binary Search
4099,Bit Manipulation
4089,Array
4089,Greedy
4089,Sorting
4089,Heap (Priority Queue)
4145,Array
4145,Segment Tree
4145,Sliding Window
4150,Array
4150,Sorting
4085,Array
4085,Math
4085,Number Theory
4146,Array
4146,Binary Search
4146,Prefix Sum
4151,Array
4151,Dynamic Programming
4151,Tree
4151,Depth-First Search
4155,Hash Table
4155,String
4155,Counting
4158,Array
4158,Sorting
4157,Two Pointers
4157,String
4157,Simulation
4018,Array
4018,Greedy
4018,Sorting
4064,String
4064,Segment Tree
4127,
4162,Array
4162,Hash Table
4160,Array
4160,Greedy
4160,Sorting
4160,Heap (Priority Queue)
4130,Array
4130,String
4130,Greedy
4130,Heap (Priority Queue)
4164,Math
4164,Recursion
4168,Math
4138,Array
4138,Hash Table
4138,String
4138,Enumeration
4061,Array
4061,Hash Table
4061,Greedy
4061,Counting
4072,Array
4072,Tree
4072,Depth-First Search
4165,Tree
4165,Breadth-First Search
4165,Graph Theory
4173,Array
4173,Prefix Sum
4147,Math
4147,Greedy
4175,Hash Table
4175,Math
4095,Dynamic Programming
4172,Math
4172,Simulation
4195,
4177,Two Pointers
4177,String
4152,Array
4152,Hash Table
4152,Sliding Window
3807,Array
3807,Greedy
4153,Array
4153,Dynamic Programming
4153,Matrix
4153,Prefix Sum
4179,String
4071,Array
4071,String
4071,Backtracking
4071,Sorting
4071,Enumeration
4156,String
4156,Greedy
4144,Array
4144,Two Pointers
4144,Binary Search
4144,Dynamic Programming
4144,Bit Manipulation
4132,
4186,Hash Table
4186,String
4129,Array
4129,Hash Table
4129,Enumeration
4183,Array
4183,Hash Table
4183,Math
4183,String
4183,Counting
4154,Array
4154,Greedy
4154,Bit Manipulation
4154,Sorting
4197,Binary Search
4197,Breadth-First Search
4197,Graph Theory
4208,
4187,Array
4190,Array
4190,Hash Table
4190,Greedy
4143,Array
4143,Hash Table
4143,Dynamic Programming
4143,Bit Manipulation
4181,Tree
4181,Depth-First Search
4181,Graph Theory
4181,Topological Sort
4181,Sorting
4178,String
4178,Simulation
4079,Array
4079,Two Pointers
4079,Binary Search
4079,Sorting
4067,Hash Table
4067,Design
4067,Heap (Priority Queue)
4067,Ordered Set
4086,Hash Table
4086,String
4086,Stack
4086,Greedy
4086,Monotonic Stack
4207,Math
4207,String
4199,Array
4171,Array
4171,Simulation
4180,Tree
4180,Breadth-First Search
4189,Math
4189,Bit Manipulation
4189,Combinatorics
4201,Hash Table
4201,Design
4200,Two Pointers
4200,String
4200,Simulation
4176,Array
4176,Binary Search
4032,Array
4032,Binary Search
4032,Bit Manipulation
4032,Enumeration
4121,Array
4121,Divide and Conquer
4121,Dynamic Programming
4121,Queue
4121,Prefix Sum
4121,Monotonic Queue
4194,Bit Manipulation
4194,Enumeration
4122,Array
4122,Math
4122,Brainteaser
4122,Game Theory
4118,Hash Table
4118,Design
4118,Queue
4118,Data Stream
4198,Array
4198,Dynamic Programming
4198,Enumeration
4210,Tree
4210,Depth-First Search
4210,Breadth-First Search
4210,Binary Search Tree
4210,Binary Tree
4227,
4214,Array
4214,Enumeration
4213,Array
4213,Stack
4213,Simulation
4211,Array
4211,Queue
4211,Monotonic Queue
4202,Array
4202,Dynamic Programming
4228,Array
4228,Hash Table
4228,Counting
4216,Array
4216,String
4216,Simulation
4137,Array
4137,Hash Table
4137,String
4137,Counting
4062,Array
4062,Dynamic Programming
4209,Array
4209,String
4209,Divide and Conquer
4209,Bit Manipulation
4209,Tree
4209,Depth-First Search
4209,Segment Tree
4212,Array
4212,Hash Table
4212,Sorting
4212,Simulation
4217,Array
4217,Hash Table
4217,Counting
4221,Two Pointers
4221,String
4221,Dynamic Programming
4204,Array
4204,Bit Manipulation
4204,Trie
4204,Queue
4204,Sliding Window
4204,Prefix Sum
4204,Monotonic Queue
4170,Hash Table
4170,String
4224,Array
4224,Simulation
4226,Math
4226,Counting
4044,String
4044,Greedy
4044,Bit Manipulation
4065,Array
4065,Math
4065,Dynamic Programming
4065,Memoization
4065,Number Theory
4250,Array
4250,Hash Table
4250,Greedy
4250,Sliding Window
4250,Sorting
4231,Array
4231,Hash Table
4231,Counting
4013,Hash Table
4013,String
4219,Array
4219,Greedy
4239,Math
4239,Divide and Conquer
4239,Combinatorics
4239,Number Theory
4229,String
4024,Math
4024,Dynamic Programming
4161,Array
4161,Greedy
4161,Bit Manipulation
4161,Matrix
4002,Array
4002,Hash Table
4002,Sliding Window
4002,Counting
4241,Array
4241,Hash Table
4241,String
4247,Array
4240,Array
4240,Prefix Sum
4220,String
4192,String
4192,Divide and Conquer
4192,Prefix Sum
4261,Array
4261,Two Pointers
4252,Array
4252,Hash Table
4252,Counting
4242,Array
4242,Math
4242,Two Pointers
4242,Sorting
4242,Simulation
4242,Number Theory
4253,Array
4253,Hash Table
4253,Greedy
4253,Counting
4159,Math
4159,Dynamic Programming
4245,Math
4248,Math
4230,Array
4230,Enumeration
4249,Array
4249,Hash Table
4249,Union-Find
4269,Array
4269,Math
4256,Array
4256,Math
4258,Array
4258,Math
4097,Array
4097,Dynamic Programming
4097,Bit Manipulation
4222,Array
4222,Stack
4222,Bit Manipulation
4222,Monotonic Stack
4218,Hash Table
4218,Tree
4218,Depth-First Search
4218,Binary Tree
4255,Array
4255,Enumeration
4251,Math
4251,Combinatorics
4205,Array
4205,Dynamic Programming
4205,Bit Manipulation
4205,Matrix
4259,Array
4259,Dynamic Programming
4259,Prefix Sum
4264,Two Pointers
4264,String
4267,Array
4267,Hash Table
4267,Design
4267,Heap (Priority Queue)
4267,Ordered Set
4257,Array
4257,Math
4257,Sorting
4257,Enumeration
4114,Union-Find
4114,Graph Theory
4276,Array
4276,Math
4276,Matrix
4276,Prefix Sum
4273,Hash Table
4273,String
4273,Counting
4268,Hash Table
4268,Sorting
4268,Counting
4268,Enumeration
4149,Array
4149,Dynamic Programming
4149,Greedy
4149,Prefix Sum
4263,Array
4263,Dynamic Programming
4288,
4275,Math
4275,String
4275,Simulation
4280,Array
4280,Math
4277,Array
4277,Math
4277,Two Pointers
4277,Binary Search
4277,Sorting
4277,Number Theory
4278,Array
4278,Greedy
4278,Sorting
4271,Array
4271,Graph Theory
4271,Matrix
4266,Array
4266,Math
4266,Geometry
4265,Hash Table
4265,String
4265,Prefix Sum
4215,Array
4215,Math
4215,Segment Tree
4215,Number Theory
4296,Tree
4296,Breadth-First Search
4296,Binary Tree
4284,Array
4284,Prefix Sum
4285,Array
4285,Prefix Sum
4283,Array
4283,Breadth-First Search
4283,Matrix
4124,Dynamic Programming
4298,
4286,Math
4292,Array
4279,Array
4279,Bit Manipulation
4279,Depth-First Search
4279,Breadth-First Search
4279,Union-Find
4279,Graph Theory
4279,Enumeration
4287,Array
4287,Binary Search
4290,Array
4282,String
4282,Sorting
4282,Counting
4270,Array
4270,Greedy
4260,Array
4260,Dynamic Programming
4260,Segment Tree
4046,Math
4046,Dynamic Programming
4046,Prefix Sum
4295,Array
4297,Math
4297,Number Theory
4291,Array
4291,Greedy
4291,Prefix Sum
4294,Array
4294,Binary Search
4294,Sorting
4281,Array
4281,String
4281,Simulation
4131,String
4133,Array
4133,Hash Table
4133,Simulation
4102,Binary Search
4102,Breadth-First Search
4102,Graph Theory
4299,Array
4299,Simulation
4293,Array
4293,Hash Table
4293,String
4293,Counting
4301,Array
4301,Hash Table
4301,Math
4301,Greedy
4301,Number Theory
3976,Array
3976,Graph Theory
3976,Heap (Priority Queue)
3976,Shortest Path
4191,Array
4191,Binary Search
4191,Dynamic Programming
4191,Prefix Sum
3978,Array
3978,Hash Table
3978,Math
3978,Segment Tree
3978,Sorting
4305,String
4303,Math
4303,Binary Search
3802,Array
3802,Matrix
3802,Prefix Sum
4105,Array
4105,Hash Table
4105,Binary Search
4105,Rolling Hash
4105,Suffix Array
4105,Hash Function
3970,Array
3970,Hash Table
3970,Math
3970,Segment Tree
3970,Sorting
3970,Heap (Priority Queue)
4316,Array
4316,Two Pointers
4300,Array
4300,Enumeration
3901,Array
3901,Dynamic Programming
3901,Matrix
3901,Prefix Sum
3977,Array
3977,Dynamic Programming
3977,Tree
3977,Depth-First Search
4312,Array
4312,Two Pointers
4313,Hash Table
4313,String
4184,Array
4076,Array
4076,Hash Table
4076,Divide and Conquer
4076,Counting
4302,Array
4302,Enumeration
4321,Hash Table
4321,Math
3742,Array
3742,Dynamic Programming
3742,Greedy
3745,Array
3745,Greedy
3745,Sorting
3745,Heap (Priority Queue)
4174,Array
4174,Hash Table
4174,Greedy
4174,Queue
3874,Array
3874,Dynamic Programming
3874,Tree
3874,Depth-First Search
4307,Bit Manipulation
4306,Array
4306,Sorting
4142,Array
4142,String
4142,Dynamic Programming
4142,Greedy
4182,Array
4182,Hash Table
4182,Math
4182,Combinatorics
4182,Enumeration
4182,Number Theory
4319,Dynamic Programming
4319,Bit Manipulation
4319,Enumeration
4289,String
4289,Backtracking
4289,Bit Manipulation
4289,Enumeration
4123,Array
4123,Binary Search
4123,Dynamic Programming
4123,Queue
4123,Sliding Window
4123,Prefix Sum
4123,Monotonic Queue
4125,Array
4125,Binary Search
4125,Dynamic Programming
4125,Queue
4125,Sliding Window
4125,Prefix Sum
4125,Monotonic Queue
4026,Math
4332,
4322,
4004,
4246,
4342,
4330,
4092,
4310,
4093,
4340,
4318,
4104,
4274,
4320,
3984,
4348,
3724,
